"","r","scale","domain","alpha","depth","model"
"457",0.433075905282564,"liked_loved","album",3,1,"2"
"458",0.24088450848864,"liked_loved","album",3,2,"2"
"459",0.225792842052163,"liked_loved","album",3,3,"2"
"460",0.225786534724044,"liked_loved","album",3,4,"2"
"461",0.695611438453875,"liked_loved","album",3.1,0,"2"
"462",0.430904332272253,"liked_loved","album",3.1,1,"2"
"463",0.238681534644224,"liked_loved","album",3.1,2,"2"
"464",0.225789121652845,"liked_loved","album",3.1,3,"2"
"465",0.225786534724044,"liked_loved","album",3.1,4,"2"
"466",0.695611438453875,"liked_loved","album",3.2,0,"2"
"467",0.428677720686299,"liked_loved","album",3.2,1,"2"
"468",0.236757908093414,"liked_loved","album",3.2,2,"2"
"469",0.225787549872171,"liked_loved","album",3.2,3,"2"
"470",0.225786534724044,"liked_loved","album",3.2,4,"2"
"471",0.695611438453875,"liked_loved","album",3.3,0,"2"
"472",0.426401475566618,"liked_loved","album",3.3,1,"2"
"473",0.235085305658084,"liked_loved","album",3.3,2,"2"
"474",0.225786915465513,"liked_loved","album",3.3,3,"2"
"475",0.225786534724044,"liked_loved","album",3.3,4,"2"
"476",0.695611438453875,"liked_loved","album",3.4,0,"2"
"477",0.424080597312667,"liked_loved","album",3.4,1,"2"
"478",0.233637132596551,"liked_loved","album",3.4,2,"2"
"479",0.225786671061424,"liked_loved","album",3.4,3,"2"
"480",0.225786534724044,"liked_loved","album",3.4,4,"2"
"481",0.695611438453875,"liked_loved","album",3.5,0,"2"
"482",0.421719737552778,"liked_loved","album",3.5,1,"2"
"483",0.232388605486145,"liked_loved","album",3.5,2,"2"
"484",0.225786581281794,"liked_loved","album",3.5,3,"2"
"485",0.225786534724044,"liked_loved","album",3.5,4,"2"
"486",0.695611438453875,"liked_loved","album",3.6,0,"2"
"487",0.419323243936514,"liked_loved","album",3.6,1,"2"
"488",0.231316793700165,"liked_loved","album",3.6,2,"2"
"489",0.225786549868432,"liked_loved","album",3.6,3,"2"
"490",0.225786534724044,"liked_loved","album",3.6,4,"2"
"491",0.695611438453875,"liked_loved","album",3.7,0,"2"
"492",0.416895196174625,"liked_loved","album",3.7,1,"2"
"493",0.230400626082185,"liked_loved","album",3.7,2,"2"
"494",0.225786539410761,"liked_loved","album",3.7,3,"2"
"495",0.225786534724044,"liked_loved","album",3.7,4,"2"
"496",0.695611438453875,"liked_loved","album",3.8,0,"2"
"497",0.414439435146115,"liked_loved","album",3.8,1,"2"
"498",0.229620868288306,"liked_loved","album",3.8,2,"2"
"499",0.225786536102216,"liked_loved","album",3.8,3,"2"
"500",0.225786534724044,"liked_loved","album",3.8,4,"2"
"501",0.695611438453875,"liked_loved","album",3.9,0,"2"
"502",0.411959586504355,"liked_loved","album",3.9,1,"2"
"503",0.22896007567464,"liked_loved","album",3.9,2,"2"
"504",0.225786535108639,"liked_loved","album",3.9,3,"2"
"505",0.225786534724044,"liked_loved","album",3.9,4,"2"
"506",0.695611438453875,"liked_loved","album",4,0,"2"
"507",0.409459079914835,"liked_loved","album",4,1,"2"
"508",0.228402526226858,"liked_loved","album",4,2,"2"
"509",0.225786534825764,"liked_loved","album",4,3,"2"
"510",0.225786534724044,"liked_loved","album",4,4,"2"
"511",0.695611438453875,"liked_loved","album",4.1,0,"2"
"512",0.406941164823855,"liked_loved","album",4.1,1,"2"
"513",0.227934137716166,"liked_loved","album",4.1,2,"2"
"514",0.225786534749508,"liked_loved","album",4.1,3,"2"
"515",0.225786534724044,"liked_loved","album",4.1,4,"2"
"516",0.695611438453875,"liked_loved","album",4.2,0,"2"
"517",0.404408923474192,"liked_loved","album",4.2,1,"2"
"518",0.227542372957999,"liked_loved","album",4.2,2,"2"
"519",0.22578653473007,"liked_loved","album",4.2,3,"2"
"520",0.225786534724044,"liked_loved","album",4.2,4,"2"
"521",0.695611438453875,"liked_loved","album",4.3,0,"2"
"522",0.401865281738844,"liked_loved","album",4.3,1,"2"
"523",0.227216136720958,"liked_loved","album",4.3,2,"2"
"524",0.22578653472539,"liked_loved","album",4.3,3,"2"
"525",0.225786534724044,"liked_loved","album",4.3,4,"2"
"526",0.695611438453875,"liked_loved","album",4.4,0,"2"
"527",0.399313018228746,"liked_loved","album",4.4,1,"2"
"528",0.226945667478145,"liked_loved","album",4.4,2,"2"
"529",0.225786534724327,"liked_loved","album",4.4,3,"2"
"530",0.225786534724044,"liked_loved","album",4.4,4,"2"
"531",0.695611438453875,"liked_loved","album",4.5,0,"2"
"532",0.396754772038355,"liked_loved","album",4.5,1,"2"
"533",0.226722426815697,"liked_loved","album",4.5,2,"2"
"534",0.2257865347241,"liked_loved","album",4.5,3,"2"
"535",0.225786534724044,"liked_loved","album",4.5,4,"2"
"536",0.695611438453875,"liked_loved","album",4.6,0,"2"
"537",0.394193049419273,"liked_loved","album",4.6,1,"2"
"538",0.226538988923134,"liked_loved","album",4.6,2,"2"
"539",0.225786534724054,"liked_loved","album",4.6,3,"2"
"540",0.225786534724044,"liked_loved","album",4.6,4,"2"
"541",0.695611438453875,"liked_loved","album",4.7,0,"2"
"542",0.391630229612965,"liked_loved","album",4.7,1,"2"
"543",0.22638893219853,"liked_loved","album",4.7,2,"2"
"544",0.225786534724046,"liked_loved","album",4.7,3,"2"
"545",0.225786534724044,"liked_loved","album",4.7,4,"2"
"546",0.695611438453875,"liked_loved","album",4.8,0,"2"
"547",0.389068570025982,"liked_loved","album",4.8,1,"2"
"548",0.226266734619546,"liked_loved","album",4.8,2,"2"
"549",0.225786534724044,"liked_loved","album",4.8,3,"2"
"550",0.225786534724044,"liked_loved","album",4.8,4,"2"
"551",0.695611438453875,"liked_loved","album",4.9,0,"2"
"552",0.386510210892864,"liked_loved","album",4.9,1,"2"
"553",0.226167674168814,"liked_loved","album",4.9,2,"2"
"554",0.225786534724044,"liked_loved","album",4.9,3,"2"
"555",0.225786534724044,"liked_loved","album",4.9,4,"2"
"556",0.695611438453875,"liked_loved","album",5,0,"2"
"557",0.38395717954106,"liked_loved","album",5,1,"2"
"558",0.226087735266963,"liked_loved","album",5,2,"2"
"559",0.225786534724044,"liked_loved","album",5,3,"2"
"560",0.225786534724044,"liked_loved","album",5,4,"2"
"561",0.695611438453875,"liked_loved","album",5.1,0,"2"
"562",0.381411394347448,"liked_loved","album",5.1,1,"2"
"563",0.226023521864404,"liked_loved","album",5.1,2,"2"
"564",0.225786534724044,"liked_loved","album",5.1,3,"2"
"565",0.225786534724044,"liked_loved","album",5.1,4,"2"
"566",0.695611438453875,"liked_loved","album",5.2,0,"2"
"567",0.378874668456158,"liked_loved","album",5.2,1,"2"
"568",0.225972177577362,"liked_loved","album",5.2,2,"2"
"569",0.225786534724044,"liked_loved","album",5.2,3,"2"
"570",0.225786534724044,"liked_loved","album",5.2,4,"2"
"571",0.695611438453875,"liked_loved","album",5.3,0,"2"
"572",0.376348713311454,"liked_loved","album",5.3,1,"2"
"573",0.225931313026208,"liked_loved","album",5.3,2,"2"
"574",0.225786534724044,"liked_loved","album",5.3,3,"2"
"575",0.225786534724044,"liked_loved","album",5.3,4,"2"
"576",0.695611438453875,"liked_loved","album",5.4,0,"2"
"577",0.373835142046731,"liked_loved","album",5.4,1,"2"
"578",0.225898940344709,"liked_loved","album",5.4,2,"2"
"579",0.225786534724044,"liked_loved","album",5.4,3,"2"
"580",0.225786534724044,"liked_loved","album",5.4,4,"2"
"581",0.695611438453875,"liked_loved","album",5.5,0,"2"
"582",0.371335472760542,"liked_loved","album",5.5,1,"2"
"583",0.225873414676111,"liked_loved","album",5.5,2,"2"
"584",0.225786534724044,"liked_loved","album",5.5,3,"2"
"585",0.225786534724044,"liked_loved","album",5.5,4,"2"
"586",0.695611438453875,"liked_loved","album",5.6,0,"2"
"587",0.368851131702561,"liked_loved","album",5.6,1,"2"
"588",0.225853382353351,"liked_loved","album",5.6,2,"2"
"589",0.225786534724044,"liked_loved","album",5.6,3,"2"
"590",0.225786534724044,"liked_loved","album",5.6,4,"2"
"591",0.695611438453875,"liked_loved","album",5.7,0,"2"
"592",0.366383456386084,"liked_loved","album",5.7,1,"2"
"593",0.225837735373244,"liked_loved","album",5.7,2,"2"
"594",0.225786534724044,"liked_loved","album",5.7,3,"2"
"595",0.225786534724044,"liked_loved","album",5.7,4,"2"
"596",0.695611438453875,"liked_loved","album",5.8,0,"2"
"597",0.363933698638724,"liked_loved","album",5.8,1,"2"
"598",0.225825571714424,"liked_loved","album",5.8,2,"2"
"599",0.225786534724044,"liked_loved","album",5.8,3,"2"
"600",0.225786534724044,"liked_loved","album",5.8,4,"2"
"601",0.695611438453875,"liked_loved","album",5.9,0,"2"
"602",0.361503027599144,"liked_loved","album",5.9,1,"2"
"603",0.225816161012532,"liked_loved","album",5.9,2,"2"
"604",0.225786534724044,"liked_loved","album",5.9,3,"2"
"605",0.225786534724044,"liked_loved","album",5.9,4,"2"
"606",0.695611438453875,"liked_loved","album",6,0,"2"
"607",0.359092532664761,"liked_loved","album",6,1,"2"
"608",0.225808915089748,"liked_loved","album",6,2,"2"
"609",0.225786534724044,"liked_loved","album",6,3,"2"
"610",0.225786534724044,"liked_loved","album",6,4,"2"
"611",0.725014102099325,"good_excellent","album",0,0,"2"
"612",0.517628096330681,"good_excellent","album",0,1,"2"
"613",0.517628096330681,"good_excellent","album",0,2,"2"
"614",0.517628096330681,"good_excellent","album",0,3,"2"
"615",0.517628096330681,"good_excellent","album",0,4,"2"
"616",0.725014102099325,"good_excellent","album",0.1,0,"2"
"617",0.553628604085057,"good_excellent","album",0.1,1,"2"
"618",0.521409343437992,"good_excellent","album",0.1,2,"2"
"619",0.518008617256093,"good_excellent","album",0.1,3,"2"
"620",0.517666172195827,"good_excellent","album",0.1,4,"2"
"621",0.725014102099325,"good_excellent","album",0.2,0,"2"
"622",0.584630840739425,"good_excellent","album",0.2,1,"2"
"623",0.532423843843981,"good_excellent","album",0.2,2,"2"
"624",0.520657354494752,"good_excellent","album",0.2,3,"2"
"625",0.518236675845018,"good_excellent","album",0.2,4,"2"
"626",0.725014102099325,"good_excellent","album",0.3,0,"2"
"627",0.609988370789458,"good_excellent","album",0.3,1,"2"
"628",0.549618146771704,"good_excellent","album",0.3,2,"2"
"629",0.527711867083759,"good_excellent","album",0.3,3,"2"
"630",0.52069500202581,"good_excellent","album",0.3,4,"2"
"631",0.725014102099325,"good_excellent","album",0.4,0,"2"
"632",0.629830601996987,"good_excellent","album",0.4,1,"2"
"633",0.57108093433291,"good_excellent","album",0.4,2,"2"
"634",0.540853563279223,"good_excellent","album",0.4,3,"2"
"635",0.527198894810477,"good_excellent","album",0.4,4,"2"
"636",0.725014102099325,"good_excellent","album",0.5,0,"2"
"637",0.644838471025967,"good_excellent","album",0.5,1,"2"
"638",0.594044738745278,"good_excellent","album",0.5,2,"2"
"639",0.560670725804987,"good_excellent","album",0.5,3,"2"
"640",0.540335903613291,"good_excellent","album",0.5,4,"2"
"641",0.725014102099325,"good_excellent","album",0.6,0,"2"
"642",0.655950510278536,"good_excellent","album",0.6,1,"2"
"643",0.615309217806975,"good_excellent","album",0.6,2,"2"
"644",0.585680244448565,"good_excellent","album",0.6,3,"2"
"645",0.562058894210102,"good_excellent","album",0.6,4,"2"
"646",0.725014102099325,"good_excellent","album",0.7,0,"2"
"647",0.664120243763004,"good_excellent","album",0.7,1,"2"
"648",0.63216155934071,"good_excellent","album",0.7,2,"2"
"649",0.611524999702849,"good_excellent","album",0.7,3,"2"
"650",0.591317437594743,"good_excellent","album",0.7,4,"2"
"651",0.725014102099325,"good_excellent","album",0.8,0,"2"
"652",0.670173435819128,"good_excellent","album",0.8,1,"2"
"653",0.643320288435353,"good_excellent","album",0.8,2,"2"
"654",0.631927395306321,"good_excellent","album",0.8,3,"2"
"655",0.620958405293187,"good_excellent","album",0.8,4,"2"
"656",0.725014102099325,"good_excellent","album",0.9,0,"2"
"657",0.67475527882363,"good_excellent","album",0.9,1,"2"
"658",0.649165010846092,"good_excellent","album",0.9,2,"2"
"659",0.642409571879374,"good_excellent","album",0.9,3,"2"
"660",0.639336147620129,"good_excellent","album",0.9,4,"2"
"661",0.725014102099325,"good_excellent","album",1,0,"2"
"662",0.678334588284093,"good_excellent","album",1,1,"2"
"663",0.651098250389418,"good_excellent","album",1,2,"2"
"664",0.643497845645461,"good_excellent","album",1,3,"2"
"665",0.641388210206876,"good_excellent","album",1,4,"2"
"666",0.725014102099325,"good_excellent","album",1.1,0,"2"
"667",0.68123408641505,"good_excellent","album",1.1,1,"2"
"668",0.650642392874633,"good_excellent","album",1.1,2,"2"
"669",0.63906202431772,"good_excellent","album",1.1,3,"2"
"670",0.633643791807004,"good_excellent","album",1.1,4,"2"
"671",0.725014102099325,"good_excellent","album",1.2,0,"2"
"672",0.683666737925256,"good_excellent","album",1.2,1,"2"
"673",0.648886468933666,"good_excellent","album",1.2,2,"2"
"674",0.632357391106858,"good_excellent","album",1.2,3,"2"
"675",0.623169062871861,"good_excellent","album",1.2,4,"2"
"676",0.725014102099325,"good_excellent","album",1.3,0,"2"
"677",0.685768278981124,"good_excellent","album",1.3,1,"2"
"678",0.646400576884358,"good_excellent","album",1.3,2,"2"
"679",0.624617318341403,"good_excellent","album",1.3,3,"2"
"680",0.61150804060227,"good_excellent","album",1.3,4,"2"
"681",0.725014102099325,"good_excellent","album",1.4,0,"2"
"682",0.687622641636832,"good_excellent","album",1.4,1,"2"
"683",0.643400459161709,"good_excellent","album",1.4,2,"2"
"684",0.615949528941849,"good_excellent","album",1.4,3,"2"
"685",0.597887589353343,"good_excellent","album",1.4,4,"2"
"686",0.725014102099325,"good_excellent","album",1.5,0,"2"
"687",0.689280292421215,"good_excellent","album",1.5,1,"2"
"688",0.639937535798253,"good_excellent","album",1.5,2,"2"
"689",0.606250188479876,"good_excellent","album",1.5,3,"2"
"690",0.581716317162771,"good_excellent","album",1.5,4,"2"
"691",0.725014102099325,"good_excellent","album",1.6,0,"2"
"692",0.690770770366632,"good_excellent","album",1.6,1,"2"
"693",0.63601871482907,"good_excellent","album",1.6,2,"2"
"694",0.595509645669551,"good_excellent","album",1.6,3,"2"
"695",0.563182571365652,"good_excellent","album",1.6,4,"2"
"696",0.725014102099325,"good_excellent","album",1.7,0,"2"
"697",0.692110933045417,"good_excellent","album",1.7,1,"2"
"698",0.631657043477553,"good_excellent","album",1.7,2,"2"
"699",0.583845624987613,"good_excellent","album",1.7,3,"2"
"700",0.543169114349462,"good_excellent","album",1.7,4,"2"
"701",0.725014102099325,"good_excellent","album",1.8,0,"2"
"702",0.69331021748574,"good_excellent","album",1.8,1,"2"
"703",0.626883419605811,"good_excellent","album",1.8,2,"2"
"704",0.571479966403059,"good_excellent","album",1.8,3,"2"
"705",0.522952286988451,"good_excellent","album",1.8,4,"2"
"706",0.725014102099325,"good_excellent","album",1.9,0,"2"
"707",0.694373910152858,"good_excellent","album",1.9,1,"2"
"708",0.621743307165126,"good_excellent","album",1.9,2,"2"
"709",0.558702078615308,"good_excellent","album",1.9,3,"2"
"710",0.50390355532278,"good_excellent","album",1.9,4,"2"
"711",0.725014102099325,"good_excellent","album",2,0,"2"
"712",0.695305129050433,"good_excellent","album",2,1,"2"
"713",0.616290311620937,"good_excellent","album",2,2,"2"
"714",0.545828943318924,"good_excellent","album",2,3,"2"
"715",0.48721507634153,"good_excellent","album",2,4,"2"
"716",0.725014102099325,"good_excellent","album",2.1,0,"2"
"717",0.696105992437424,"good_excellent","album",2.1,1,"2"
"718",0.610580758405615,"good_excellent","album",2.1,2,"2"
"719",0.53317152997176,"good_excellent","album",2.1,3,"2"
"720",0.473662745326493,"good_excellent","album",2.1,4,"2"
"721",0.725014102099325,"good_excellent","album",2.2,0,"2"
"722",0.696778284206586,"good_excellent","album",2.2,1,"2"
"723",0.604670040180958,"good_excellent","album",2.2,2,"2"
"724",0.521011776144165,"good_excellent","album",2.2,3,"2"
"725",0.463485978551547,"good_excellent","album",2.2,4,"2"
"726",0.725014102099325,"good_excellent","album",2.3,0,"2"
"727",0.697323813736015,"good_excellent","album",2.3,1,"2"
"728",0.598610432411874,"good_excellent","album",2.3,2,"2"
"729",0.509588311220937,"good_excellent","album",2.3,3,"2"
"730",0.456432455920312,"good_excellent","album",2.3,4,"2"
"731",0.725014102099325,"good_excellent","album",2.4,0,"2"
"732",0.697744594070025,"good_excellent","album",2.4,1,"2"
"733",0.592449923575761,"good_excellent","album",2.4,2,"2"
"734",0.499087819854615,"good_excellent","album",2.4,3,"2"
"735",0.451928228618986,"good_excellent","album",2.4,4,"2"
"736",0.725014102099325,"good_excellent","album",2.5,0,"2"
"737",0.69804291475144,"good_excellent","album",2.5,1,"2"
"738",0.586231708785356,"good_excellent","album",2.5,2,"2"
"739",0.489640434398499,"good_excellent","album",2.5,3,"2"
"740",0.449284189813598,"good_excellent","album",2.5,4,"2"
"741",0.725014102099325,"good_excellent","album",2.6,0,"2"
"742",0.698221355637766,"good_excellent","album",2.6,1,"2"
"743",0.579994113760449,"good_excellent","album",2.6,2,"2"
"744",0.481318933325758,"good_excellent","album",2.6,3,"2"
"745",0.447861746394388,"good_excellent","album",2.6,4,"2"
"746",0.725014102099325,"good_excellent","album",2.7,0,"2"
"747",0.698282769389596,"good_excellent","album",2.7,1,"2"
"748",0.573770794039428,"good_excellent","album",2.7,2,"2"
"749",0.47414181326429,"good_excellent","album",2.7,3,"2"
"750",0.447163120246382,"good_excellent","album",2.7,4,"2"
"751",0.725014102099325,"good_excellent","album",2.8,0,"2"
"752",0.698230248873023,"good_excellent","album",2.8,1,"2"
"753",0.567591098730099,"good_excellent","album",2.8,2,"2"
"754",0.468079866017902,"good_excellent","album",2.8,3,"2"
"755",0.446851310371324,"good_excellent","album",2.8,4,"2"
"756",0.725014102099325,"good_excellent","album",2.9,0,"2"
"757",0.698067088772322,"good_excellent","album",2.9,1,"2"
"758",0.561480515717482,"good_excellent","album",2.9,2,"2"
"759",0.463065348733141,"good_excellent","album",2.9,3,"2"
"760",0.446725504519724,"good_excellent","album",2.9,4,"2"
"761",0.725014102099325,"good_excellent","album",3,0,"2"
"762",0.697796746545976,"good_excellent","album",3,1,"2"
"763",0.55546113673458,"good_excellent","album",3,2,"2"
"764",0.459002530078331,"good_excellent","album",3,3,"2"
"765",0.446679877570408,"good_excellent","album",3,4,"2"
"766",0.725014102099325,"good_excellent","album",3.1,0,"2"
"767",0.697422805399462,"good_excellent","album",3.1,1,"2"
"768",0.54955209983014,"good_excellent","album",3.1,2,"2"
"769",0.455778385336521,"good_excellent","album",3.1,3,"2"
"770",0.446665091016313,"good_excellent","album",3.1,4,"2"
"771",0.725014102099325,"good_excellent","album",3.2,0,"2"
"772",0.69694894052181,"good_excellent","album",3.2,1,"2"
"773",0.543769983641958,"good_excellent","album",3.2,2,"2"
"774",0.453272417686844,"good_excellent","album",3.2,3,"2"
"775",0.44666083545129,"good_excellent","album",3.2,4,"2"
"776",0.725014102099325,"good_excellent","album",3.3,0,"2"
"777",0.696378889027427,"good_excellent","album",3.3,1,"2"
"778",0.538129141647391,"good_excellent","album",3.3,2,"2"
"779",0.451364895510772,"good_excellent","album",3.3,3,"2"
"780",0.446659754704479,"good_excellent","album",3.3,4,"2"
"781",0.725014102099325,"good_excellent","album",3.4,0,"2"
"782",0.695716423607925,"good_excellent","album",3.4,1,"2"
"783",0.532641974678783,"good_excellent","album",3.4,2,"2"
"784",0.449943130456072,"good_excellent","album",3.4,3,"2"
"785",0.446659514101663,"good_excellent","album",3.4,4,"2"
"786",0.725014102099325,"good_excellent","album",3.5,0,"2"
"787",0.694965329677915,"good_excellent","album",3.5,1,"2"
"788",0.527319146541865,"good_excellent","album",3.5,2,"2"
"789",0.44890572039199,"good_excellent","album",3.5,3,"2"
"790",0.446659467467587,"good_excellent","album",3.5,4,"2"
"791",0.725014102099325,"good_excellent","album",3.6,0,"2"
"792",0.694129385701626,"good_excellent","album",3.6,1,"2"
"793",0.522169751106725,"good_excellent","album",3.6,2,"2"
"794",0.448164912232837,"good_excellent","album",3.6,3,"2"
"795",0.446659459654752,"good_excellent","album",3.6,4,"2"
